uid	iid	label
5628	6560	1
5628	1484	1
5629	6219	1
5629	3539	1
5629	6400	1
5630	11168	1
5630	3552	1
5630	3025	1
5630	5249	1
5630	1630	1
5631	889	1
5631	2573	1
5631	3758	1
5631	411	1
5631	4411	1
5631	11141	1
5632	1784	1
5632	5001	1
5632	3620	1
5632	5593	1
5632	9620	1
5632	7485	1
5632	922	1
5632	6141	1
5632	1517	1
5632	5595	1
5632	3915	1
5632	428	1
5632	925	1
5632	6680	1
5632	2165	1
5632	3759	1
5632	615	1
5632	923	1
5632	4842	1
5632	8300	1
5632	266	1
5632	7861	1
5632	1319	1
5632	163	1
5632	5727	1
5632	1526	1
5632	682	1
5632	5728	1
5632	5362	1
5632	3764	1
5632	597	1
5632	9642	1
5633	807	1
5633	2461	1
5633	5834	1
5633	5114	1
5633	1061	1
5633	792	1
5633	1088	1
5633	8527	1
5633	2752	1
5633	811	1
5633	1329	1
5633	789	1
5633	1349	1
5633	2032	1
5633	1557	1
5633	897	1
5633	7509	1
5633	11169	1
5633	7743	1
5633	6971	1
5633	8846	1
5634	1419	1
5634	5606	1
5634	3483	1
5634	7754	1
5634	7656	1
5634	208	1
5635	9580	1
5635	2	1
5635	11170	1
5636	3442	1
5636	791	1
5636	1828	1
5637	5327	1
5637	6471	1
5637	5629	1
5638	5880	1
5638	5372	1
5638	5402	1
5639	1795	1
5639	1999	1
5639	5287	1
5640	1324	1
5640	472	1
5640	7098	1
5640	6300	1
5640	4461	1
5640	5657	1
5640	343	1
5640	7166	1
5640	1751	1
5640	3776	1
5640	866	1
5640	3521	1
5640	2293	1
5640	10485	1
5640	1749	1
5640	9116	1
5640	1662	1
5640	8975	1
5641	3089	1
5641	2246	1
5641	10816	1
5642	9050	1
5642	7032	1
5642	10915	1
5642	1547	1
5642	1792	1
5643	3292	1
5643	450	1
5643	875	1
5643	756	1
5643	208	1
5643	810	1
5643	448	1
5643	1911	1
5643	757	1
5643	4550	1
5644	2800	1
5644	11172	1
5644	10029	1
5644	10502	1
5644	2633	1
5644	1259	1
5644	907	1
5645	458	1
5645	4395	1
5645	5170	1
5645	9677	1
5645	6545	1
5645	4066	1
5645	6223	1
5645	8283	1
5646	1175	1
5646	6056	1
5646	10125	1
5646	8520	1
5647	971	1
5647	1338	1
5647	782	1
5648	11174	1
5648	1259	1
5648	2231	1
5648	1742	1
5649	7946	1
5649	1695	1
5649	1698	1
5649	3574	1
5650	5740	1
5650	9416	1
5650	6846	1
5651	4840	1
5651	1655	1
5651	7678	1
5651	893	1
5651	676	1
5651	6108	1
5651	2073	1
5651	2815	1
5651	8426	1
5651	9066	1
5651	740	1
5651	3953	1
5651	5625	1
5651	3638	1
5651	187	1
5651	7539	1
5651	1276	1
5651	7878	1
5651	5446	1
5651	3258	1
5651	5476	1
5651	9277	1
5651	7736	1
5651	2927	1
5651	2126	1
5651	5358	1
5651	3094	1
5651	5828	1
5651	1246	1
5651	3577	1
5651	5700	1
5651	6077	1
5651	8979	1
5651	4351	1
5651	1584	1
5652	10763	1
5652	4316	1
5652	2682	1
5652	1206	1
5653	4657	1
5653	2279	1
5653	9507	1
5654	5186	1
5654	8223	1
5654	9766	1
5654	7376	1
5654	4651	1
5654	7382	1
5654	2604	1
5654	4555	1
5654	3201	1
5654	1484	1
5654	3966	1
5655	11175	1
5655	1206	1
5655	1975	1
5655	222	1
5655	6721	1
5655	2679	1
5655	10804	1
5656	3225	1
5656	2598	1
5656	5208	1
5656	2593	1
5656	6921	1
5656	3803	1
5657	5392	1
5657	1738	1
5657	6054	1
5657	3892	1
5657	3366	1
5657	7744	1
5657	11177	1
5657	7800	1
5657	5956	1
5658	4944	1
5658	10354	1
5658	8785	1
5658	5357	1
5658	8678	1
5658	11178	1
5658	2707	1
5658	7797	1
5658	612	1
5658	2078	1
5658	11179	1
5658	2740	1
5658	7749	1
5658	902	1
5659	7103	1
5659	372	1
5659	374	1
5659	947	1
5659	10017	1
5660	3384	1
5660	2509	1
5660	10001	1
5661	452	1
5661	775	1
5661	677	1
5662	8473	1
5662	8174	1
5662	2700	1
5663	4366	1
5663	939	1
5663	785	1
5663	6153	1
5663	5750	1
5663	810	1
5664	1530	1
5664	7016	1
5664	11181	1
5664	9597	1
5665	5641	1
5665	2743	1
5665	8439	1
5666	1439	1
5666	1911	1
5666	7320	1
5667	1530	1
5667	6980	1
5667	337	1
5667	9990	1
5667	2820	1
5667	4958	1
5667	6199	1
5668	431	1
5668	178	1
5668	11182	1
5668	9856	1
5668	7546	1
5668	5931	1
5668	4017	1
5669	679	1
5669	631	1
5669	2638	1
5669	10571	1
5669	762	1
5669	1305	1
5669	375	1
5669	7517	1
5669	7177	1
5670	2839	1
5670	2665	1
5670	8156	1
5671	9925	1
5671	10516	1
5671	803	1
5671	3214	1
5671	419	1
5671	3735	1
5672	1789	1
5672	2017	1
5672	4578	1
5672	1790	1
5673	676	1
5673	3686	1
5673	5001	1
5673	362	1
5673	923	1
5673	505	1
5673	954	1
5673	1592	1
5673	1395	1
5673	3523	1
5673	4071	1
5674	152	1
5674	2913	1
5674	5146	1
5675	11183	1
5675	3106	1
5675	4974	1
5675	5901	1
5675	1873	1
5675	8387	1
5675	724	1
5675	6574	1
5675	2482	1
5675	10558	1
5675	4204	1
5675	5367	1
5675	495	1
5675	9615	1
5675	3105	1
5675	5198	1
5675	3482	1
5675	1868	1
5675	2277	1
5675	2278	1
5675	3956	1
5676	9546	1
5676	11184	1
5676	176	1
5676	4621	1
5676	718	1
5677	1610	1
5677	1296	1
5677	3428	1
5677	4545	1
5678	1798	1
5678	3380	1
5678	1619	1
5678	10386	1
5679	5862	1
5679	10772	1
5679	11162	1
5680	11185	1
5680	9365	1
5680	6319	1
5680	2412	1
5681	5009	1
5681	8219	1
5681	3436	1
5682	374	1
5682	483	1
5682	1610	1
5682	3919	1
5682	7098	1
5683	2607	1
5683	5196	1
5683	1175	1
5683	124	1
5684	9347	1
5684	8546	1
5684	9584	1
5684	11186	1
5684	4976	1
5684	6319	1
5685	89	1
5685	2126	1
5685	2127	1
5686	2819	1
5686	2342	1
5686	3403	1
5686	140	1
5686	4983	1
5686	10834	1
5686	11187	1
5686	1465	1
5686	1016	1
5686	98	1
5686	4541	1
5686	5890	1
5687	1036	1
5687	612	1
5687	8187	1
5688	10162	1
5688	11092	1
5688	4464	1
5688	7280	1
5688	3067	1
5688	5205	1
5689	11189	1
5689	3391	1
5689	11172	1
5690	9803	1
5690	9643	1
5690	10386	1
5690	5948	1
5691	11027	1
5691	1935	1
5691	10179	1
5691	39	1
5691	3811	1
5691	3433	1
5692	10490	1
5692	5722	1
5692	11190	1
5693	1209	1
5693	7592	1
5693	2085	1
5694	2686	1
5694	222	1
5694	2309	1
5695	772	1
5695	2032	1
5695	612	1
5695	1450	1
5695	6292	1
5695	3562	1
5695	8943	1
5696	730	1
5696	6452	1
5696	345	1
5696	396	1
5696	8181	1
5696	3293	1
5696	252	1
5696	6715	1
5696	6075	1
5696	5747	1
5697	9183	1
5697	321	1
5697	9359	1
5697	7630	1
5698	81	1
5698	2246	1
5698	1999	1
5699	132	1
5699	812	1
5699	4316	1
5699	2766	1
5699	1206	1
5699	222	1
5699	4465	1
5699	2684	1
5699	483	1
5699	11192	1
5699	6501	1
5699	11193	1
5700	2867	1
5700	11033	1
5700	8515	1
5700	11005	1
5701	7826	1
5701	5029	1
5701	1868	1
5701	5636	1
5701	3199	1
5701	4540	1
5701	3857	1
5701	7097	1
5701	7444	1
5701	1310	1
5701	8805	1
5702	2393	1
5702	1999	1
5702	2580	1
5703	6357	1
5703	7750	1
5703	983	1
5703	10566	1
5703	4945	1
5703	9992	1
5703	9667	1
5703	5859	1
5703	546	1
5704	878	1
5704	3547	1
5704	973	1
5704	2496	1
5705	3824	1
5705	446	1
5705	11194	1
5706	3878	1
5706	2944	1
5706	2123	1
5706	1751	1
5706	939	1
5706	2572	1
5706	1999	1
5706	1485	1
5706	1194	1
5706	2634	1
5706	1064	1
5706	530	1
5706	3213	1
5706	3422	1
5706	6918	1
5706	7468	1
5706	1349	1
5706	1839	1
5706	1416	1
5706	3766	1
5706	951	1
5706	10672	1
5707	789	1
5707	1339	1
5707	5259	1
5707	8215	1
5707	5506	1
5707	672	1
5708	671	1
5708	1176	1
5708	6855	1
5708	1909	1
5708	8716	1
5709	1314	1
5709	3753	1
5709	3095	1
5709	2169	1
5709	5361	1
5709	2803	1
5709	1247	1
5710	3761	1
5710	6624	1
5710	4891	1
5710	5223	1
5710	8562	1
5710	9577	1
5710	8839	1
5711	9074	1
5711	1942	1
5711	4597	1
5711	4487	1
5711	6493	1
5711	1705	1
5711	7180	1
5711	5167	1
5712	2885	1
5712	8504	1
5712	6954	1
5713	8969	1
5713	2474	1
5713	461	1
5713	310	1
5714	4406	1
5714	7861	1
5714	6350	1
5715	396	1
5715	3386	1
5715	5449	1
5715	3559	1
5716	4432	1
5716	2363	1
5716	7157	1
5716	6266	1
5717	1538	1
5717	631	1
5717	3238	1
5718	3365	1
5718	487	1
5718	939	1
5718	1828	1
5719	1699	1
5719	5351	1
5719	5553	1
5720	300	1
5720	11196	1
5720	4002	1
5721	8873	1
5721	1073	1
5721	8768	1
5721	4070	1
5721	1941	1
5721	5796	1
5722	5235	1
5722	3497	1
5722	3940	1
5723	10253	1
5723	2038	1
5723	1126	1
5723	5636	1
5723	1562	1
5724	3743	1
5724	197	1
5724	6492	1
5724	1255	1
5725	5747	1
5725	1349	1
5725	1645	1
5726	6887	1
5726	4642	1
5726	1938	1
5726	3962	1
5726	2566	1
5727	1733	1
5727	4546	1
5727	3812	1
5727	8246	1
5728	4944	1
5728	2311	1
5728	1632	1
5729	3437	1
5729	305	1
5729	390	1
5729	1252	1
5729	9477	1
5730	1929	1
5730	1004	1
5730	1602	1
5730	9671	1
5731	695	1
5731	696	1
5731	9191	1
5731	6435	1
5731	1422	1
5732	9493	1
5732	3065	1
5732	8179	1
5732	9590	1
5732	6779	1
5733	429	1
5733	11029	1
5733	6025	1
5733	4699	1
5734	2553	1
5734	1312	1
5734	2640	1
5734	3986	1
5735	4791	1
5735	836	1
5735	767	1
5735	3959	1
5736	2073	1
5736	2629	1
5736	5880	1
5736	3591	1
5737	1905	1
5737	10837	1
5737	178	1
5737	2376	1
5738	2194	1
5738	39	1
5738	8851	1
5739	5227	1
5739	396	1
5739	11197	1
5740	3403	1
5740	443	1
5740	4366	1
5740	976	1
5740	6089	1
5740	3203	1
5740	786	1
5740	6391	1
5740	7036	1
5740	1898	1
5740	5725	1
5740	10756	1
5740	11198	1
5741	5353	1
5741	4484	1
5741	10679	1
5741	2283	1
5741	7233	1
5741	6570	1
5741	2883	1
5741	6383	1
5741	6342	1
5741	3983	1
5742	8662	1
5742	4482	1
5742	8663	1
5743	3748	1
5743	11200	1
5743	5521	1
5743	2293	1
5743	10686	1
5743	5842	1
5744	10596	1
5744	7743	1
5744	6716	1
5744	1788	1
5745	1201	1
5745	6210	1
5745	9047	1
5746	7972	1
5746	7969	1
5746	7970	1
5746	7971	1
5746	1498	1
5746	1496	1
5746	1495	1
5747	6516	1
5747	8538	1
5747	6728	1
5747	4865	1
5748	100	1
5748	4501	1
5748	6538	1
5748	2363	1
5748	8179	1
5748	9542	1
5748	11014	1
5748	3338	1
5748	2361	1
5748	2224	1
5748	5243	1
5748	3821	1
5748	2357	1
5749	919	1
5749	4842	1
5749	4085	1
5750	10569	1
5750	7240	1
5750	6549	1
5751	11202	1
5751	2710	1
5751	5837	1
5751	1252	1
5751	391	1
5751	9290	1
5752	5004	1
5752	1970	1
5752	9615	1
5752	4090	1
5753	293	1
5753	444	1
5753	2282	1
5754	2698	1
5754	5045	1
5754	11168	1
5754	2094	1
5754	3509	1
5754	11203	1
5754	2368	1
5754	8541	1
5754	8262	1
5754	11204	1
5755	3140	1
5755	402	1
5755	1090	1
5755	1536	1
5755	4907	1
5756	2661	1
5756	936	1
5756	798	1
5756	3380	1
5756	1279	1
5756	4895	1
5756	9657	1
5756	9720	1
5756	187	1
5756	8494	1
5756	10571	1
5756	1872	1
5756	2639	1
5756	618	1
5756	324	1
5756	7952	1
5757	11205	1
5757	516	1
5757	4936	1
5757	2789	1
5757	4667	1
5758	1907	1
5758	1163	1
5758	7925	1
5758	1592	1
5758	1078	1
5758	1319	1
5758	10395	1
5759	5555	1
5759	10923	1
5759	1968	1
5760	1530	1
5760	8948	1
5760	6111	1
5760	1803	1
5760	781	1
5760	9473	1
5760	1479	1
5760	3215	1
5760	8424	1
5760	10845	1
5761	831	1
5761	9574	1
5761	7128	1
5761	6980	1
5762	679	1
5762	1266	1
5762	7867	1
5762	9459	1
5763	4371	1
5763	694	1
5763	6806	1
5764	249	1
5764	1789	1
5764	488	1
5764	4571	1
5765	4918	1
5765	8764	1
5765	342	1
5765	6195	1
5765	611	1
5765	4149	1
5765	1765	1
5765	8458	1
5765	4911	1
5766	7356	1
5766	2559	1
5766	328	1
5766	829	1
5766	6631	1
5767	6107	1
5767	5916	1
5767	3920	1
5767	6088	1
5767	6456	1
5767	1024	1
5767	5777	1
5767	9829	1
5767	2582	1
5767	409	1
5767	9110	1
5767	2795	1
5767	9175	1
5767	1265	1
5767	1243	1
5767	1503	1
5767	2231	1
5767	4761	1
5767	11206	1
5767	6664	1
5767	3420	1
5767	2589	1
5767	4411	1
5767	8219	1
5767	178	1
5767	372	1
5767	4064	1
5767	8514	1
5767	10470	1
5767	5402	1
5768	7349	1
5768	8649	1
5768	1757	1
5769	8226	1
5769	9477	1
5769	6292	1
5770	836	1
5770	8289	1
5770	3531	1
5771	1566	1
5771	1489	1
5771	4583	1
5771	4634	1
5771	4543	1
5771	9308	1
5771	2548	1
5771	762	1
5771	1414	1
5772	203	1
5772	3078	1
5772	612	1
5772	2241	1
5773	1283	1
5773	1740	1
5773	2703	1
5773	1109	1
5773	7603	1
5774	2680	1
5774	1290	1
5774	1621	1
5774	433	1
5774	2767	1
5774	10525	1
5774	9828	1
5774	5841	1
5774	437	1
5774	1315	1
5774	279	1
5774	1276	1
5774	2428	1
5774	1575	1
5774	355	1
5774	7925	1
5774	1240	1
5774	281	1
5774	3258	1
5774	2161	1
5774	6161	1
5774	762	1
5774	752	1
5774	2082	1
5774	2323	1
5774	2207	1
5774	2115	1
5774	3465	1
5774	3276	1
5774	1629	1
5774	3469	1
5774	1591	1
5774	1590	1
5774	5360	1
5774	8807	1
5774	1592	1
5774	1319	1
5774	2170	1
5774	1247	1
5774	3537	1
5774	1529	1
5774	3474	1
5774	5083	1
5774	928	1
5774	2175	1
5774	3612	1
5774	2810	1
5774	5479	1
5774	2178	1
5774	1117	1
5774	3477	1
5774	1584	1
5774	6829	1
5774	1001	1
5774	1249	1
5775	1006	1
5775	9926	1
5775	5009	1
5775	2274	1
5775	936	1
5775	292	1
5775	5053	1
5775	8601	1
5775	5196	1
5776	1768	1
5776	5337	1
5776	9105	1
5777	2682	1
5777	2309	1
5777	483	1
5777	1292	1
5777	2966	1
5778	812	1
5778	7247	1
5778	5491	1
5779	3640	1
5779	4693	1
5779	2171	1
5780	7984	1
5780	7286	1
5780	2867	1
5780	2342	1
5780	1839	1
5780	11037	1
5780	2170	1
5780	3128	1
5780	8842	1
5780	1548	1
5780	22	1
5780	6380	1
5780	8514	1
5780	2099	1
5780	10269	1
5781	1266	1
5781	5724	1
5781	634	1
5782	4132	1
5782	9091	1
5782	3275	1
5782	10473	1
5782	907	1
5782	3172	1
5782	7952	1
5783	114	1
5783	4337	1
5783	10950	1
5783	3179	1
5783	5007	1
5784	3699	1
5784	9364	1
5784	745	1
5784	10972	1
5785	1657	1
5785	539	1
5785	4159	1
5785	9276	1
5785	6162	1
5785	1524	1
5785	507	1
5785	9196	1
5785	3947	1
5785	3948	1
5785	3916	1
5785	3523	1
5785	5244	1
5785	5178	1
5785	744	1
5786	7224	1
5786	305	1
5786	390	1
5787	807	1
5787	9095	1
5787	9719	1
5787	5578	1
5788	659	1
5788	1715	1
5788	1489	1
5789	1172	1
5789	717	1
5789	4476	1
5790	9201	1
5790	9226	1
5790	823	1
5790	3051	1
5791	11208	1
5791	4827	1
5791	2850	1
5791	3213	1
5791	5752	1
5792	667	1
5792	1478	1
5792	1990	1
5792	1064	1
5793	10716	1
5793	2042	1
5793	2357	1
5794	11209	1
5794	2846	1
5794	7938	1
5795	4976	1
5795	8876	1
5795	7653	1
5795	2554	1
5795	2423	1
5795	448	1
5795	2572	1
5795	6319	1
5795	3304	1
5795	2660	1
5796	162	1
5796	10532	1
5796	2425	1
5796	4	1
5796	876	1
5797	8037	1
5797	1530	1
5797	1531	1
5797	1697	1
5797	3255	1
5797	7175	1
5798	1022	1
5798	4242	1
5798	10346	1
5799	7857	1
5799	1729	1
5799	2531	1
5800	587	1
5800	10878	1
5800	10116	1
5800	7049	1
5800	292	1
5800	6903	1
5800	8326	1
5800	7141	1
5801	10523	1
5801	6643	1
5801	1803	1
5801	4605	1
5801	1566	1
5801	1201	1
5801	8551	1
5801	3436	1
5802	92	1
5802	10400	1
5802	6053	1
5802	554	1
5803	8221	1
5803	4317	1
5803	3120	1
5803	2371	1
5804	11211	1
5804	2800	1
5804	11029	1
5804	4845	1
5804	5303	1
5805	7853	1
5805	4485	1
5805	33	1
5805	6781	1
5805	4294	1
5805	585	1
5805	2963	1
5805	2713	1
5805	1682	1
5805	3290	1
5805	6939	1
5805	2436	1
5805	11212	1
5805	1839	1
5805	6972	1
5806	9524	1
5806	1144	1
5806	134	1
5807	893	1
5807	9832	1
5807	677	1
5807	263	1
5807	949	1
5807	502	1
5807	2796	1
5807	950	1
5807	2956	1
5807	7472	1
5807	596	1
5807	7314	1
5807	6411	1
5807	5727	1
5807	776	1
5807	5082	1
5807	1117	1
5807	1079	1
5807	1582	1
5807	3097	1
5807	1664	1
5807	581	1
5807	582	1
5807	4239	1
5807	686	1
5807	5479	1
5807	7737	1
5807	3951	1
5807	6965	1
5807	2179	1
5807	4073	1
5807	6015	1
5807	1250	1
5807	9757	1
5808	1907	1
5808	8861	1
5808	11213	1
5809	5592	1
5809	414	1
5809	5843	1
5809	5355	1
5809	5588	1
5809	2158	1
5809	98	1
5809	2161	1
5809	425	1
5809	3387	1
5809	10681	1
5809	6945	1
5809	680	1
5809	507	1
5809	7752	1
5809	1115	1
5809	3157	1
5809	5728	1
5809	4233	1
5809	2170	1
5809	5088	1
5809	4819	1
5809	762	1
5809	927	1
5809	1395	1
5809	1529	1
5809	997	1
5809	5089	1
5809	5091	1
5809	996	1
5809	4071	1
5809	4120	1
5809	1593	1
5809	8748	1
5809	3221	1
5809	1578	1
5809	4349	1
5809	2520	1
5809	994	1
5809	4953	1
5809	270	1
5809	6013	1
5809	3531	1
5809	6071	1
5809	1117	1
5809	6192	1
5809	2178	1
5809	3613	1
5810	3945	1
5810	8586	1
5810	7055	1
5811	1895	1
5811	3683	1
5811	2158	1
5811	454	1
5811	674	1
5811	4574	1
5811	1254	1
5811	1804	1
5811	6161	1
5811	1523	1
5811	6903	1
5811	683	1
5811	8104	1
5811	3764	1
5811	1529	1
5812	11214	1
5812	2219	1
5812	5722	1
5812	5242	1
5812	2848	1
5812	2445	1
5812	836	1
5812	2268	1
5812	193	1
5812	1804	1
5812	2317	1
5812	1073	1
5812	679	1
5812	48	1
5812	312	1
5812	587	1
5813	10282	1
5813	128	1
5813	4065	1
5814	3821	1
5814	3338	1
5814	7003	1
5814	3307	1
5815	2272	1
5815	905	1
5815	5540	1
5816	6777	1
5816	789	1
5816	2617	1
5816	7378	1
5816	2719	1
5817	1419	1
5817	3890	1
5817	5636	1
5817	11215	1
5817	532	1
5817	2246	1
5817	665	1
5817	7584	1
5817	1517	1
5817	7374	1
5817	7779	1
5817	1197	1
5817	11216	1
5817	6656	1
5817	10239	1
5817	10891	1
5817	3713	1
5817	1787	1
5817	8996	1
5817	6689	1
5817	8081	1
5817	1376	1
5818	8582	1
5818	200	1
5818	2227	1
5819	7261	1
5819	9600	1
5819	5486	1
5819	4968	1
5819	467	1
5819	1927	1
5819	6029	1
5819	4652	1
5819	8733	1
5820	4865	1
5820	9502	1
5820	7564	1
5820	9296	1
5821	2253	1
5821	613	1
5821	7628	1
5821	11218	1
5821	5043	1
5822	2059	1
5822	11220	1
5822	807	1
5822	8841	1
5823	1536	1
5823	7600	1
5823	2365	1
5823	5680	1
5823	6866	1
5823	8240	1
5824	1895	1
5824	1789	1
5824	2963	1
5825	3309	1
5825	5112	1
5825	2356	1
5825	2052	1
5826	4203	1
5826	1100	1
5826	1110	1
5826	2284	1
5827	5045	1
5827	2511	1
5827	7073	1
5827	718	1
5827	8420	1
5828	893	1
5828	3685	1
5828	1574	1
5828	5356	1
5829	974	1
5829	6525	1
5829	79	1
5829	2	1
5829	470	1
5830	11221	1
5830	6513	1
5830	8395	1
5831	1714	1
5831	10792	1
5831	3893	1
5832	2246	1
5832	669	1
5832	2411	1
5832	9167	1
5832	1186	1
5832	3129	1
5832	4445	1
5832	7220	1
5832	11222	1
5832	7941	1
5832	3433	1
5833	2647	1
5833	1215	1
5833	3522	1
5834	1428	1
5834	10317	1
5834	3769	1
5835	5184	1
5835	7623	1
5835	2960	1
5836	8944	1
5836	9606	1
5836	4188	1
5837	4021	1
5837	2066	1
5837	1037	1
5837	1538	1
5837	591	1
5837	163	1
5838	10007	1
5838	5925	1
5838	6904	1
5838	2934	1
5839	3008	1
5839	6284	1
5839	1367	1
5839	177	1
5839	3283	1
5840	11070	1
5840	1839	1
5840	11226	1
5840	5979	1
5840	496	1
5840	757	1
5840	1567	1
5840	11227	1
5840	1240	1
5840	1201	1
5841	1303	1
5841	3458	1
5841	904	1
5842	6188	1
5842	3093	1
5842	355	1
5842	7925	1
5842	2430	1
5842	642	1
5842	5427	1
5842	3066	1
5842	6008	1
5842	3759	1
5842	1077	1
5842	2798	1
5842	428	1
5842	3394	1
5842	266	1
5842	7002	1
5842	3470	1
5842	2801	1
5842	711	1
5842	6389	1
5842	2806	1
5842	7815	1
5842	22	1
5842	2809	1
5842	3612	1
5842	4306	1
5842	928	1
5842	597	1
5842	3223	1
5842	1585	1
5842	1407	1
5843	9959	1
5843	593	1
5843	7466	1
5843	10580	1
5844	4059	1
5844	670	1
5844	333	1
5844	5315	1
5844	10759	1
5845	5802	1
5845	3884	1
5845	5521	1
5845	3828	1
5846	1740	1
5846	2703	1
5846	11228	1
5846	5690	1
5847	11229	1
5847	7406	1
5847	4400	1
5847	11230	1
5848	5325	1
5848	322	1
5848	7905	1
5848	3067	1
5848	6172	1
5848	1959	1
5849	292	1
5849	687	1
5849	2537	1
5849	2769	1
5849	4511	1
5850	6557	1
5850	9839	1
5850	4397	1
5851	5683	1
5851	10307	1
5851	11231	1
5851	4897	1
5851	958	1
5851	11232	1
5851	11233	1
5851	4088	1
5851	3742	1
5851	8431	1
5851	11234	1
5851	10168	1
5851	3427	1
5851	3315	1
5851	2034	1
5851	5934	1
5851	9692	1
5851	6773	1
5851	1091	1
5851	3387	1
5851	9774	1
5852	9391	1
5852	670	1
5852	5727	1
5852	4693	1
5853	6000	1
5853	419	1
5853	9620	1
5854	1119	1
5854	6321	1
5854	2688	1
5855	846	1
5855	214	1
5855	2494	1
5855	6903	1
5856	5471	1
5856	11101	1
5856	148	1
5857	1180	1
5857	1181	1
5857	7665	1
5857	5811	1
5857	1182	1
5858	5236	1
5858	6228	1
5858	6229	1
5858	2358	1
5858	5874	1
5859	11216	1
5859	10132	1
5859	149	1
5859	7412	1
5860	6934	1
5860	854	1
5860	803	1
5861	1092	1
5861	8382	1
5861	5911	1
5861	5483	1
5862	890	1
5862	3687	1
5862	2154	1
5862	417	1
5862	355	1
5862	262	1
5862	4723	1
5862	5595	1
5862	3166	1
5862	629	1
5862	5240	1
5862	3984	1
5862	1721	1
5863	10857	1
5863	256	1
5863	1907	1
5863	5500	1
5864	3614	1
5864	3392	1
5864	4551	1
5864	507	1
5864	6677	1
5864	2204	1
5864	1592	1
5864	3097	1
5865	7456	1
5865	448	1
5865	1948	1
5866	6538	1
5866	4491	1
5866	8452	1
5867	11235	1
5867	3695	1
5867	456	1
5867	8964	1
5868	3047	1
5868	821	1
5868	822	1
5868	2513	1
5868	3087	1
5869	28	1
5869	1745	1
5869	8291	1
5870	7561	1
5870	245	1
5870	5128	1
5870	803	1
5871	3236	1
5871	7202	1
5871	718	1
5871	3344	1
5871	10287	1
5871	2034	1
5872	3378	1
5872	532	1
5872	320	1
5873	9453	1
5873	11237	1
5873	2192	1
5873	208	1
5873	8592	1
5874	7583	1
5874	2496	1
5874	2367	1
5874	6387	1
5874	6488	1
5874	8044	1
5874	10	1
5874	926	1
5875	6243	1
5875	20	1
5875	1663	1
5875	7217	1
5875	9596	1
5876	9204	1
5876	3287	1
5876	1467	1
5876	4567	1
5877	372	1
5877	5747	1
5877	10452	1
5877	409	1
5878	1080	1
5878	140	1
5878	2422	1
5878	2968	1
5878	5750	1
5878	11239	1
5878	11047	1
5879	9849	1
5879	1301	1
5879	4415	1
5879	4270	1
5879	3412	1
5879	5112	1
5879	6275	1
5879	87	1
5880	6640	1
5880	4676	1
5880	1789	1
5880	6848	1
5881	9437	1
5881	3236	1
5881	6657	1
5881	5653	1
5881	3232	1
5881	9753	1
5881	1126	1
5881	9648	1
5881	923	1
5881	10101	1
5882	3455	1
5882	3092	1
5882	1657	1
5882	5128	1
5882	9950	1
5882	895	1
5882	5794	1
5882	363	1
5882	2996	1
5882	762	1
5882	4953	1
5883	7784	1
5883	5319	1
5883	8887	1
5883	1187	1
5884	2235	1
5884	11240	1
5884	345	1
5885	11155	1
5885	5513	1
5885	2851	1
5885	1417	1
5886	2538	1
5886	807	1
5886	1195	1
5886	5050	1
5886	11146	1
5886	3412	1
5887	5758	1
5887	34	1
5887	1751	1
5887	356	1
5887	166	1
5888	2354	1
5888	2067	1
5888	3455	1
5889	2403	1
5889	450	1
5889	4453	1
5890	1290	1
5890	9273	1
5890	2767	1
5890	5462	1
5890	807	1
5890	211	1
5890	11242	1
5891	10131	1
5891	3802	1
5891	290	1
5892	8931	1
5892	987	1
5892	3987	1
5892	3959	1
5893	3870	1
5893	3016	1
5893	3455	1
5894	4957	1
5894	10976	1
5894	1172	1
5894	340	1
5894	9326	1
5895	10208	1
5895	11244	1
5895	8579	1
5895	2091	1
5895	3056	1
5895	369	1
5895	370	1
5895	8383	1
5895	1517	1
5895	1898	1
5895	3221	1
5895	4001	1
5896	1779	1
5896	222	1
5896	812	1
5896	483	1
5896	10398	1
5896	2851	1
5896	4716	1
5896	5487	1
5896	1976	1
5896	2815	1
5896	4123	1
5897	4321	1
5897	9358	1
5897	10986	1
5897	106	1
5898	440	1
5898	9628	1
5898	11245	1
5898	7207	1
5898	7026	1
5899	4382	1
5899	6501	1
5899	1565	1
5900	830	1
5900	4997	1
5900	2376	1
5900	253	1
5901	1779	1
5901	4941	1
5901	5535	1
5902	2751	1
5902	2081	1
5902	5578	1
5903	11246	1
5903	8735	1
5903	521	1
5903	1537	1
5903	9996	1
5904	7832	1
5904	4594	1
5904	7189	1
5904	4278	1
5904	10493	1
5904	10494	1
5905	5597	1
5905	6922	1
5905	439	1
5905	7283	1
5906	6784	1
5906	10231	1
5906	9208	1
5906	11223	1
5907	86	1
5907	4182	1
5907	2208	1
5907	4440	1
5908	2161	1
5908	1926	1
5908	4118	1
5909	4091	1
5909	2261	1
5909	1909	1
5910	7561	1
5910	2676	1
5910	6132	1
5910	10632	1
5910	7813	1
5911	9280	1
5911	4223	1
5911	10704	1
5911	986	1
5911	10492	1
5911	8707	1
5911	7832	1
5912	1413	1
5912	2342	1
5912	381	1
5913	3522	1
5913	434	1
5913	9987	1
5913	6591	1
5913	8511	1
5914	1876	1
5914	6101	1
5914	4065	1
5914	11248	1
