uid	iid	label
3971	4824	1
3971	746	1
3971	9833	1
3971	901	1
3971	9834	1
3971	6287	1
3971	9835	1
3971	3751	1
3971	1002	1
3972	4009	1
3972	2855	1
3972	726	1
3972	6764	1
3972	7457	1
3972	331	1
3972	1120	1
3972	31	1
3972	646	1
3972	175	1
3972	1224	1
3972	4791	1
3972	6976	1
3973	714	1
3973	9837	1
3973	9838	1
3973	9839	1
3973	9840	1
3974	8684	1
3974	9842	1
3974	9059	1
3974	1056	1
3974	3443	1
3974	5203	1
3975	696	1
3975	7590	1
3975	27	1
3975	331	1
3975	5741	1
3975	9010	1
3976	1334	1
3976	1597	1
3976	343	1
3976	3412	1
3977	3442	1
3977	4140	1
3977	9843	1
3978	4293	1
3978	3386	1
3978	295	1
3978	1154	1
3978	1194	1
3978	6187	1
3978	9844	1
3978	1490	1
3978	309	1
3978	268	1
3978	272	1
3978	1157	1
3978	413	1
3978	1410	1
3978	525	1
3978	1856	1
3978	583	1
3978	806	1
3978	3632	1
3978	3395	1
3978	1723	1
3978	9845	1
3978	6730	1
3979	1465	1
3979	4074	1
3979	4538	1
3979	4670	1
3980	2060	1
3980	2108	1
3980	1590	1
3981	6234	1
3981	8444	1
3981	7700	1
3981	1948	1
3982	956	1
3982	5284	1
3982	5722	1
3983	3872	1
3983	943	1
3983	2020	1
3983	2022	1
3983	1396	1
3983	1197	1
3983	2475	1
3983	1493	1
3983	1407	1
3983	4641	1
3983	4760	1
3983	5461	1
3983	2955	1
3983	264	1
3983	575	1
3983	267	1
3983	269	1
3983	270	1
3983	273	1
3983	842	1
3983	3393	1
3983	268	1
3983	274	1
3983	1413	1
3983	419	1
3983	305	1
3983	1495	1
3983	578	1
3983	3617	1
3983	664	1
3983	1848	1
3983	2582	1
3984	2348	1
3984	1152	1
3984	388	1
3985	8388	1
3985	2642	1
3985	3319	1
3985	902	1
3985	4762	1
3986	1570	1
3986	1383	1
3986	3661	1
3987	746	1
3987	9846	1
3987	7050	1
3988	9848	1
3988	9849	1
3988	9850	1
3989	5443	1
3989	383	1
3989	382	1
3990	31	1
3990	4009	1
3990	1045	1
3990	1263	1
3990	3408	1
3990	331	1
3991	260	1
3991	9352	1
3991	4179	1
3991	1190	1
3991	3914	1
3991	1844	1
3991	1843	1
3991	2066	1
3991	1848	1
3991	582	1
3991	579	1
3991	284	1
3991	285	1
3991	283	1
3991	282	1
3991	9608	1
3991	1721	1
3991	940	1
3991	844	1
3991	3938	1
3991	294	1
3991	3939	1
3991	1420	1
3991	1402	1
3991	4118	1
3991	5743	1
3992	2164	1
3992	194	1
3992	9851	1
3992	3900	1
3992	1721	1
3993	1321	1
3993	3770	1
3993	9852	1
3994	2820	1
3994	9853	1
3994	7629	1
3994	44	1
3994	9854	1
3995	2682	1
3995	1998	1
3995	1563	1
3996	993	1
3996	1301	1
3996	9855	1
3997	6674	1
3997	6003	1
3997	9856	1
3997	6582	1
3997	3025	1
3998	6661	1
3998	5550	1
3998	4909	1
3999	1596	1
3999	5226	1
3999	3555	1
4000	743	1
4000	9858	1
4000	9747	1
4000	3277	1
4000	9859	1
4001	8905	1
4001	9860	1
4001	3533	1
4001	9861	1
4001	7965	1
4001	3901	1
4001	5389	1
4001	7422	1
4001	1578	1
4001	7056	1
4001	264	1
4001	1159	1
4001	382	1
4001	2653	1
4001	3350	1
4001	1060	1
4001	1160	1
4001	2406	1
4001	1162	1
4001	1374	1
4001	1368	1
4001	7883	1
4001	1062	1
4001	384	1
4001	2432	1
4001	1063	1
4001	1061	1
4001	3569	1
4001	4072	1
4001	1372	1
4001	3571	1
4001	1065	1
4001	1371	1
4001	1161	1
4002	1260	1
4002	3992	1
4002	4582	1
4002	790	1
4003	2587	1
4003	800	1
4003	3358	1
4003	933	1
4003	3949	1
4003	1460	1
4004	2310	1
4004	3336	1
4004	6258	1
4004	2308	1
4004	4030	1
4004	388	1
4005	9862	1
4005	5580	1
4005	5581	1
4005	1784	1
4006	855	1
4006	3821	1
4006	1424	1
4006	5495	1
4006	3990	1
4006	759	1
4006	3109	1
4007	2385	1
4007	711	1
4007	558	1
4008	8370	1
4008	4844	1
4008	7238	1
4008	9864	1
4008	3598	1
4009	6005	1
4009	2380	1
4009	1007	1
4009	8230	1
4009	7046	1
4009	2103	1
4009	2973	1
4009	5886	1
4009	9866	1
4009	9867	1
4009	8787	1
4010	1613	1
4010	427	1
4010	7710	1
4011	6310	1
4011	986	1
4011	6942	1
4012	4657	1
4012	3222	1
4012	40	1
4012	3970	1
4013	5062	1
4013	8638	1
4013	890	1
4014	9869	1
4014	3245	1
4014	826	1
4014	7947	1
4014	7904	1
4014	2504	1
4014	7872	1
4014	7906	1
4014	9870	1
4014	9871	1
4014	4027	1
4014	9872	1
4014	6170	1
4014	4678	1
4015	5835	1
4015	9873	1
4015	9697	1
4015	6088	1
4015	784	1
4016	1683	1
4016	1502	1
4016	661	1
4016	2855	1
4017	8605	1
4017	9755	1
4017	6637	1
4017	4379	1
4017	5551	1
4017	8429	1
4017	9875	1
4017	3964	1
4017	9288	1
4018	5017	1
4018	5811	1
4018	120	1
4018	726	1
4018	959	1
4018	3480	1
4019	1937	1
4019	2010	1
4019	261	1
4019	3808	1
4019	3809	1
4019	264	1
4019	265	1
4019	37	1
4019	4088	1
4019	3644	1
4019	842	1
4019	2571	1
4019	610	1
4019	841	1
4019	2066	1
4019	1774	1
4019	1721	1
4019	2589	1
4019	316	1
4020	3331	1
4020	2642	1
4020	1067	1
4021	6381	1
4021	8003	1
4021	324	1
4022	998	1
4022	4281	1
4022	7011	1
4022	2967	1
4023	1167	1
4023	47	1
4023	26	1
4023	6115	1
4023	4360	1
4023	388	1
4024	2629	1
4024	4133	1
4024	549	1
4025	3321	1
4025	5759	1
4025	357	1
4025	1263	1
4025	27	1
4025	393	1
4026	8621	1
4026	4093	1
4026	4558	1
4026	7788	1
4026	9878	1
4026	9152	1
4026	6849	1
4026	9879	1
4026	1819	1
4026	7202	1
4026	8532	1
4026	3252	1
4026	6974	1
4026	1455	1
4026	3277	1
4026	7434	1
4027	4342	1
4027	1493	1
4027	1412	1
4027	1413	1
4028	3899	1
4028	4624	1
4028	9880	1
4029	3904	1
4029	9881	1
4029	974	1
4030	1669	1
4030	6342	1
4030	5539	1
4031	3028	1
4031	9651	1
4031	2883	1
4031	563	1
4032	2888	1
4032	9882	1
4032	8326	1
4033	2017	1
4033	5091	1
4033	5903	1
4033	7721	1
4033	2581	1
4033	1404	1
4033	194	1
4034	3549	1
4034	2768	1
4034	2141	1
4035	457	1
4035	932	1
4035	7588	1
4035	4818	1
4036	9884	1
4036	3611	1
4036	809	1
4036	194	1
4036	3759	1
4037	1148	1
4037	9885	1
4037	194	1
4037	7611	1
4037	514	1
4037	6848	1
4037	1028	1
4037	330	1
4037	1424	1
4037	2210	1
4037	2434	1
4037	7798	1
4037	1437	1
4037	2901	1
4037	9503	1
4037	998	1
4037	6782	1
4037	1211	1
4037	4936	1
4037	2272	1
4037	195	1
4037	4746	1
4037	1506	1
4037	5568	1
4037	426	1
4037	4283	1
4037	4134	1
4037	1202	1
4037	1095	1
4037	1040	1
4037	4311	1
4037	219	1
4037	9886	1
4037	178	1
4037	1820	1
4037	6839	1
4038	9888	1
4038	674	1
4038	4464	1
4038	4463	1
4038	4565	1
4039	9889	1
4039	9890	1
4039	1226	1
4039	6342	1
4039	9891	1
4039	9476	1
4039	75	1
4039	1490	1
4039	4708	1
4039	3390	1
4039	263	1
4039	1815	1
4039	407	1
4039	262	1
4039	149	1
4039	282	1
4039	1888	1
4039	2168	1
4039	3569	1
4039	9892	1
4039	298	1
4039	7279	1
4039	3400	1
4040	8867	1
4040	9255	1
4040	9893	1
4041	5156	1
4041	3640	1
4041	8819	1
4041	5870	1
4041	2999	1
4041	252	1
4041	9894	1
4041	7996	1
4041	9895	1
4041	3173	1
4041	6187	1
4041	260	1
4041	3808	1
4041	3809	1
4041	2366	1
4041	575	1
4041	1399	1
4041	3409	1
4041	37	1
4041	272	1
4041	268	1
4041	639	1
4041	1382	1
4041	1495	1
4041	660	1
4041	311	1
4041	3644	1
4041	5635	1
4041	661	1
4041	1409	1
4041	277	1
4041	407	1
4041	1716	1
4041	841	1
4041	1400	1
4041	3487	1
4041	842	1
4041	419	1
4041	271	1
4041	664	1
4041	1156	1
4041	3914	1
4041	803	1
4041	806	1
4041	1786	1
4041	2571	1
4041	1157	1
4041	276	1
4041	2024	1
4041	2223	1
4041	1856	1
4041	659	1
4041	1838	1
4041	3631	1
4041	1155	1
4041	1412	1
4041	987	1
4041	2211	1
4041	579	1
4041	3393	1
4041	283	1
4041	2582	1
4041	2583	1
4041	2584	1
4041	7282	1
4041	293	1
4041	2068	1
4041	292	1
4041	4344	1
4041	9896	1
4041	4232	1
4041	4118	1
4041	3396	1
4041	3397	1
4041	3716	1
4041	3385	1
4041	1725	1
4042	4665	1
4042	7578	1
4042	4973	1
4042	1711	1
4043	6732	1
4043	9898	1
4043	5358	1
4043	9899	1
4044	8041	1
4044	4025	1
4044	5667	1
4044	1054	1
4044	845	1
4044	3319	1
4045	937	1
4045	7024	1
4045	4499	1
4046	429	1
4046	3827	1
4046	3602	1
4046	2896	1
4047	9900	1
4047	6175	1
4047	9901	1
4047	5236	1
4047	878	1
4047	2366	1
4047	4087	1
4047	817	1
4047	604	1
4047	8032	1
4047	2167	1
4047	283	1
4047	1336	1
4047	5293	1
4047	4397	1
4047	2087	1
4047	8074	1
4047	8075	1
4047	8076	1
4047	1725	1
4047	2478	1
4047	7536	1
4048	7457	1
4048	7056	1
4048	6442	1
4048	3116	1
4049	2153	1
4049	5841	1
4049	1853	1
4049	17	1
4050	1202	1
4050	3234	1
4050	4565	1
4050	3455	1
4050	219	1
4050	3285	1
4051	2151	1
4051	3738	1
4051	3914	1
4051	610	1
4051	1083	1
4051	1848	1
4051	1856	1
4051	4346	1
4051	1402	1
4051	1088	1
4051	3397	1
4051	1792	1
4051	316	1
4051	1793	1
4052	1020	1
4052	5305	1
4052	718	1
4052	7071	1
4052	115	1
4052	2526	1
4053	4539	1
4053	7848	1
4053	446	1
4053	3850	1
4054	480	1
4054	509	1
4054	1210	1
4054	1152	1
4054	1151	1
4054	511	1
4054	475	1
4054	6639	1
4054	1267	1
4054	2746	1
4054	3962	1
4054	4393	1
4054	6078	1
4054	5363	1
4054	4298	1
4054	7443	1
4054	9902	1
4054	3178	1
4054	3706	1
4054	9903	1
4055	53	1
4055	9195	1
4055	8020	1
4055	7186	1
4056	371	1
4056	6188	1
4056	1808	1
4056	6202	1
4056	2471	1
4056	9904	1
4056	6447	1
4056	4434	1
4056	9905	1
4056	4796	1
4057	3611	1
4057	1056	1
4057	8585	1
4057	874	1
4058	6764	1
4058	2702	1
4058	683	1
4058	9907	1
4059	4506	1
4059	9909	1
4059	1694	1
4059	1623	1
4059	1437	1
4060	9910	1
4060	9911	1
4060	1485	1
4060	341	1
4061	3911	1
4061	1563	1
4061	3334	1
4062	3809	1
4062	3808	1
4062	575	1
4062	266	1
4062	1848	1
4063	4022	1
4063	2045	1
4063	7393	1
4064	31	1
4064	25	1
4064	24	1
4065	8449	1
4065	2847	1
4065	2051	1
4065	467	1
4065	3109	1
4065	934	1
4066	3964	1
4066	5620	1
4066	723	1
4067	1157	1
4067	1410	1
4067	803	1
4067	806	1
4068	341	1
4068	5846	1
4068	1673	1
4069	741	1
4069	1148	1
4069	4076	1
4069	4831	1
4069	2835	1
4069	6021	1
4069	3307	1
4069	2630	1
4069	3211	1
4070	2412	1
4070	2523	1
4070	2267	1
4070	14	1
4071	2393	1
4071	9743	1
4071	9914	1
4071	133	1
4071	79	1
4072	1297	1
4072	6744	1
4072	7320	1
4072	2349	1
4073	2592	1
4073	102	1
4073	9916	1
4074	4772	1
4074	4478	1
4074	4173	1
4074	8391	1
4074	63	1
4074	9611	1
4074	1028	1
4074	1517	1
4074	5989	1
4074	5737	1
4074	2210	1
4074	1425	1
4075	3876	1
4075	1490	1
4075	264	1
4075	2366	1
4075	265	1
4075	7066	1
4075	3409	1
4075	639	1
4075	266	1
4076	7196	1
4076	6740	1
4076	6590	1
4076	2866	1
4076	9918	1
4077	3055	1
4077	9018	1
4077	7081	1
4077	245	1
4077	2089	1
4077	5632	1
4078	2151	1
4078	6572	1
4078	8435	1
4078	6029	1
4078	5912	1
4078	788	1
4078	9919	1
4078	5435	1
4078	199	1
4078	969	1
4078	9920	1
4078	1413	1
4078	5255	1
4078	5453	1
4078	9921	1
4078	1127	1
4078	4320	1
4078	615	1
4078	6418	1
4078	223	1
4078	456	1
4078	425	1
4078	6752	1
4078	6336	1
4078	7708	1
4078	1970	1
4078	7464	1
4078	9922	1
4078	5284	1
4078	4410	1
4078	6353	1
4078	9923	1
4078	3489	1
4078	9243	1
4078	9924	1
4078	2486	1
4079	9926	1
4079	8840	1
4079	9927	1
4079	1721	1
4079	9928	1
4080	1780	1
4080	2959	1
4080	7105	1
4081	263	1
4081	525	1
4081	1718	1
4081	280	1
4082	1111	1
4082	4778	1
4082	9930	1
4083	8645	1
4083	2164	1
4083	8447	1
4084	6947	1
4084	522	1
4084	8626	1
4084	233	1
4084	5907	1
4085	880	1
4085	881	1
4085	1612	1
4086	4009	1
4086	364	1
4086	570	1
4086	5741	1
4086	3954	1
4086	2095	1
4086	4259	1
4086	3171	1
4086	4854	1
4086	1167	1
4086	50	1
4086	9933	1
4086	7367	1
4086	23	1
4086	2496	1
4086	361	1
4086	6524	1
4087	143	1
4087	4201	1
4087	7291	1
4088	974	1
4088	7840	1
4088	9934	1
4089	9611	1
4089	3929	1
4089	158	1
4090	3611	1
4090	8543	1
4090	7349	1
4091	1263	1
4091	49	1
4091	5389	1
4091	8866	1
4091	996	1
4091	2552	1
4091	5535	1
4091	3993	1
4091	3533	1
4091	9935	1
4091	1033	1
4091	132	1
4092	194	1
4092	3949	1
4092	8540	1
4093	4724	1
4093	9937	1
4093	5006	1
4094	1070	1
4094	2857	1
4094	3193	1
4094	3194	1
4094	1272	1
4094	3195	1
4094	364	1
4094	678	1
4094	1530	1
4094	3197	1
4094	2861	1
4094	3198	1
4094	3200	1
4095	9359	1
4095	7624	1
4095	9360	1
4095	4084	1
4095	7880	1
4095	9356	1
4095	1885	1
4095	1971	1
4095	6087	1
4095	9354	1
4095	9938	1
4095	7169	1
4095	1882	1
4095	1889	1
4095	1162	1
4095	1061	1
4096	7085	1
4096	4557	1
4096	3020	1
4097	969	1
4097	1621	1
4097	597	1
4098	3178	1
4098	9941	1
4098	792	1
4098	6308	1
4098	1909	1
4098	7833	1
4098	3620	1
4098	6039	1
4098	9942	1
4098	910	1
4099	8133	1
4099	6993	1
4099	9341	1
4100	8588	1
4100	3104	1
4100	9943	1
4100	9141	1
4100	2486	1
4100	628	1
4100	118	1
4100	2980	1
4101	887	1
4101	211	1
4101	6647	1
4101	9944	1
4101	3805	1
4101	7081	1
4101	2293	1
4101	4429	1
4101	2586	1
4101	1055	1
4102	4739	1
4102	3114	1
4102	1026	1
4103	1228	1
4103	2253	1
4103	4769	1
4103	2857	1
4103	2079	1
4103	2196	1
4103	3098	1
4103	1231	1
4104	2081	1
4104	7968	1
4104	9945	1
4104	1636	1
4105	7978	1
4105	1962	1
4105	9541	1
4105	5416	1
4105	2060	1
4106	3078	1
4106	7318	1
4106	7918	1
4106	8161	1
4106	3283	1
4107	3780	1
4107	845	1
4107	3274	1
4107	3326	1
4107	5972	1
4107	4988	1
4107	9947	1
4108	1096	1
4108	14	1
4108	1152	1
4109	4491	1
4109	353	1
4109	2433	1
4109	6612	1
4110	422	1
4110	4082	1
4110	2855	1
4110	9951	1
4111	2367	1
4111	6694	1
4111	2359	1
4111	8500	1
4112	2707	1
4112	5782	1
4112	9952	1
4113	1648	1
4113	4051	1
4113	204	1
4114	1002	1
4114	4882	1
4114	3790	1
4114	1728	1
4114	1297	1
4114	495	1
4114	3236	1
4115	2259	1
4115	6540	1
4115	8802	1
4115	594	1
4115	2164	1
4115	4937	1
4115	4529	1
4115	4350	1
4115	2773	1
4115	9953	1
4115	746	1
4115	5814	1
4115	303	1
4115	638	1
4115	9954	1
4115	6727	1
4115	3164	1
4115	281	1
4115	610	1
4115	1786	1
4115	2571	1
4115	3631	1
4115	1804	1
4115	3775	1
4115	1415	1
4115	278	1
4115	3618	1
4115	8123	1
4115	4750	1
4115	8073	1
4115	4749	1
4115	456	1
4115	9955	1
4115	1849	1
4115	3762	1
4115	1970	1
4115	3569	1
4115	6353	1
4115	9956	1
4115	2340	1
4115	5949	1
4115	6551	1
4115	6476	1
4115	734	1
4115	9074	1
4116	5871	1
4116	4487	1
4116	6083	1
4116	123	1
4117	58	1
4117	597	1
4117	158	1
4117	8255	1
4117	125	1
4118	5987	1
4118	7539	1
4118	674	1
4118	7888	1
4118	8942	1
4118	8126	1
4118	8218	1
4118	4142	1
4118	9957	1
4118	4898	1
4119	5377	1
4119	724	1
4119	6263	1
4119	7838	1
4120	7496	1
4120	438	1
4120	3281	1
4120	6719	1
4121	1202	1
4121	178	1
4121	5063	1
4122	746	1
4122	1440	1
4122	4633	1
4123	2829	1
4123	2042	1
4123	6361	1
4123	2537	1
4123	5249	1
4123	124	1
4123	1367	1
4123	9960	1
4123	1929	1
4123	2078	1
4123	2830	1
4123	7774	1
4124	2174	1
4124	2489	1
4124	58	1
4124	486	1
4125	2912	1
4125	898	1
4125	893	1
4125	8616	1
4125	6822	1
4125	6281	1
4125	4906	1
4125	895	1
4125	1631	1
4125	5890	1
4125	4965	1
4125	8718	1
4125	5537	1
4125	102	1
4125	1621	1
4125	7525	1
4125	892	1
4125	7203	1
4125	1487	1
4125	758	1
4125	1611	1
4125	2039	1
4125	1613	1
4125	1615	1
4125	4909	1
4125	5441	1
4125	2847	1
4125	1614	1
4125	3616	1
4125	507	1
4125	3846	1
4125	331	1
4125	2927	1
4125	9962	1
4125	3449	1
4126	4283	1
4126	3426	1
4126	9963	1
4127	1821	1
4127	2410	1
4127	8341	1
4127	746	1
4127	4974	1
4127	5741	1
4128	7629	1
4128	6654	1
4128	1618	1
4128	8305	1
4129	3017	1
4129	1764	1
4129	2677	1
4129	2433	1
4129	9964	1
4129	4020	1
4129	251	1
4129	927	1
4129	9965	1
4129	1773	1
4129	1094	1
4129	5373	1
4129	3596	1
4129	3101	1
4129	9966	1
4129	1674	1
4129	3009	1
4129	9527	1
4129	2824	1
4129	2211	1
4130	3323	1
4130	1028	1
4130	9968	1
4131	9461	1
4131	9969	1
4131	9970	1
4132	2276	1
4132	9368	1
4132	4731	1
4132	2967	1
4132	6179	1
4132	454	1
4132	2433	1
4133	2694	1
4133	2458	1
4133	1573	1
4133	3079	1
4133	3285	1
4133	7309	1
4133	3245	1
4134	4187	1
4134	1600	1
4134	9973	1
4135	3637	1
4135	1168	1
4135	9069	1
4135	9951	1
4136	522	1
4136	9974	1
4136	4606	1
4136	1074	1
4136	5305	1
4136	5308	1
4137	5641	1
4137	9975	1
4137	9976	1
4138	224	1
4138	4935	1
4138	4936	1
4138	1425	1
4138	2922	1
4138	765	1
4138	2165	1
4138	3867	1
4138	2656	1
4139	33	1
4139	6398	1
4139	5561	1
4139	2986	1
4140	5924	1
4140	2360	1
4140	3947	1
4140	532	1
4140	9116	1
4141	5498	1
4141	1057	1
4141	860	1
4142	388	1
4142	1869	1
4142	50	1
4143	3159	1
4143	1626	1
4143	2587	1
4143	4531	1
4144	5469	1
4144	9237	1
4144	7687	1
4144	1311	1
4145	3014	1
4145	9981	1
4145	684	1
4145	2610	1
4146	9983	1
4146	5443	1
4146	5771	1
4146	457	1
4147	9984	1
4147	2659	1
4147	3592	1
4148	788	1
4148	2587	1
4148	3786	1
4148	594	1
4148	2421	1
4148	9985	1
4148	264	1
4148	5344	1
4148	3706	1
4148	1038	1
4148	2165	1
4148	5635	1
4148	6699	1
4149	7692	1
4149	9852	1
4149	3014	1
4149	9297	1
4149	2434	1
4149	202	1
4149	8205	1
4149	6497	1
4149	1181	1
4149	1696	1
4149	9986	1
4149	213	1
4149	133	1
4149	9987	1
4149	3772	1
4149	3775	1
4149	2887	1
4149	2111	1
4149	9988	1
4149	9298	1
4150	6193	1
4150	1663	1
4150	1148	1
4150	9989	1
4150	2048	1
4150	1746	1
4150	8937	1
4150	1249	1
4150	7659	1
4150	1425	1
4150	6839	1
4151	9336	1
4151	9007	1
4151	777	1
4152	2427	1
4152	236	1
4152	9991	1
4152	8236	1
4153	815	1
4153	2677	1
4153	3664	1
4153	9992	1
4153	6328	1
4153	3980	1
4153	9993	1
4153	3977	1
4153	7665	1
4153	9615	1
4153	3241	1
4154	27	1
4154	357	1
4154	1167	1
4154	335	1
4154	2733	1
4154	331	1
4155	4284	1
4155	696	1
4155	1573	1
4155	6342	1
4155	31	1
4155	3169	1
4155	9994	1
4156	53	1
4156	1122	1
4156	295	1
4156	1663	1
4156	2243	1
4156	3687	1
4156	683	1
4156	8017	1
4157	7148	1
4157	8137	1
4157	5177	1
4157	8977	1
4157	9996	1
4157	9997	1
4157	4791	1
4157	4311	1
4157	6325	1
4158	341	1
4158	1168	1
4158	4350	1
4158	4070	1
4159	1636	1
4159	9097	1
4159	903	1
4160	3611	1
4160	989	1
4160	334	1
4160	3806	1
4160	1712	1
4160	6089	1
4161	63	1
4161	44	1
4161	3825	1
4161	194	1
4161	763	1
4162	7627	1
4162	6913	1
4162	4031	1
4162	117	1
4163	1443	1
4163	26	1
4163	388	1
4163	50	1
4163	1998	1
4163	24	1
4163	5315	1
4163	5901	1
4164	10000	1
4164	5492	1
4164	10001	1
4164	2650	1
4165	5494	1
4165	1224	1
4165	5321	1
4166	3600	1
4166	2447	1
4166	1918	1
4167	8586	1
4167	4014	1
4167	855	1
4167	1022	1
4168	1301	1
4168	5972	1
4168	187	1
4168	6457	1
4168	31	1
4168	365	1
4168	10002	1
4169	135	1
4169	1428	1
4169	213	1
4169	1499	1
4169	684	1
4170	3568	1
4170	4595	1
4170	10003	1
4170	2341	1
4170	4612	1
4170	9301	1
4170	10004	1
4170	5910	1
4170	2036	1
4170	9932	1
4170	1880	1
4170	124	1
4170	7877	1
4170	3728	1
4170	3134	1
4170	5949	1
4170	7277	1
4170	7411	1
4170	7413	1
4170	7414	1
4170	7416	1
4170	7417	1
4170	3767	1
4170	1372	1
4170	1374	1
4170	1062	1
4171	3727	1
4171	10005	1
4171	7145	1
4171	2129	1
4172	7665	1
4172	2496	1
4172	6047	1
4173	9126	1
4173	4402	1
4173	7037	1
4173	104	1
4173	902	1
4173	6309	1
4173	9889	1
4173	4678	1
4174	5747	1
4174	10007	1
4174	10008	1
4174	6367	1
4174	8608	1
4174	2128	1
4174	1742	1
4174	10009	1
4174	2659	1
4174	1752	1
4174	152	1
4174	2104	1
4175	7517	1
4175	10010	1
4175	6373	1
4176	6110	1
4176	1035	1
4176	6681	1
4176	8742	1
4177	10011	1
4177	1900	1
4177	10012	1
4178	31	1
4178	1601	1
4178	9372	1
4179	2140	1
4179	144	1
4179	2183	1
4179	1005	1
4179	954	1
4179	9789	1
4180	10013	1
4180	97	1
4180	1292	1
4180	7895	1
4180	8649	1
4180	2757	1
4180	6326	1
4180	3029	1
4180	10014	1
4180	3804	1
4180	10	1
4180	2477	1
4181	363	1
4181	1119	1
4181	2986	1
4182	10015	1
4182	1739	1
4182	5103	1
4182	9849	1
4182	5022	1
4183	24	1
4183	1071	1
4183	189	1
4183	683	1
4183	9907	1
4183	1005	1
4183	10016	1
4183	8196	1
4183	8327	1
4183	4764	1
4183	34	1
4183	2739	1
4183	393	1
4183	3689	1
4183	22	1
4183	1236	1
4183	2741	1
4183	8795	1
4183	27	1
4183	1203	1
4183	1950	1
4183	1998	1
4183	896	1
4183	165	1
4184	725	1
4184	2240	1
4184	251	1
4184	2999	1
4184	4231	1
4184	2258	1
4184	2421	1
4184	2023	1
4184	575	1
4184	2365	1
4184	7281	1
4184	1717	1
4185	10018	1
4185	7996	1
4185	3389	1
4185	10019	1
4185	4690	1
4186	388	1
4186	1167	1
4186	49	1
4187	3700	1
4187	9313	1
4187	5785	1
4188	5704	1
4188	2839	1
4188	10020	1
4189	2368	1
4189	3747	1
4189	217	1
4190	1202	1
4190	3234	1
4190	345	1
4190	1736	1
4190	6535	1
4191	9263	1
4191	10021	1
4191	9052	1
4191	5059	1
4192	1556	1
4192	6667	1
4192	5116	1
4193	1107	1
4193	5919	1
4193	165	1
4193	8177	1
4194	1773	1
4194	5231	1
4194	2365	1
4194	4287	1
4194	4087	1
4194	3631	1
4194	3694	1
4194	1218	1
4194	3388	1
4194	1842	1
4194	1848	1
4195	1594	1
4195	10022	1
4195	4814	1
4195	2016	1
4195	3058	1
4195	3059	1
4195	3060	1
4196	4101	1
4196	1968	1
4196	1896	1
4196	1980	1
4196	1893	1
4196	1972	1
4197	4444	1
4197	103	1
4197	2904	1
4197	3600	1
4198	6466	1
4198	10023	1
4198	2914	1
4198	9635	1
4198	3268	1
4199	7370	1
4199	3706	1
4199	7437	1
4199	620	1
4200	8320	1
4200	1243	1
4200	5094	1
4200	3092	1
4201	2857	1
4201	1563	1
4201	79	1
4202	9454	1
4202	1921	1
4202	7695	1
4202	3376	1
4202	4862	1
4202	10024	1
4202	2398	1
4203	2328	1
4203	10025	1
4203	2829	1
4204	4279	1
4204	2511	1
4204	890	1
4204	903	1
4204	6742	1
4204	181	1
4204	872	1
4204	6497	1
4205	5903	1
4205	2365	1
4205	309	1
4205	2780	1
4205	264	1
4205	4641	1
4205	1413	1
4205	1155	1
4205	841	1
4205	1842	1
4205	576	1
4205	2013	1
4205	578	1
4205	272	1
4205	1839	1
4205	579	1
4205	665	1
4205	288	1
4205	286	1
4206	1888	1
4206	6512	1
4206	1895	1
4206	1970	1
4206	1896	1
4206	1649	1
4206	1886	1
4206	1980	1
4206	1893	1
4206	1986	1
4206	4102	1
4206	5953	1
4206	1885	1
4206	9659	1
4206	1891	1
4206	4206	1
4206	1972	1
4206	4100	1
4206	1971	1
4206	3502	1
4206	1969	1
4206	1889	1
4206	1973	1
4206	1974	1
4206	1975	1
4206	1977	1
4206	1903	1
4206	4662	1
4206	1901	1
4206	1897	1
4206	1978	1
4206	4208	1
4206	1976	1
4206	1899	1
4206	7170	1
4206	1900	1
4206	3508	1
4206	1902	1
4206	1979	1
4206	1985	1
4206	1983	1
4206	7626	1
4206	1982	1
4206	1987	1
4206	4661	1
4206	1992	1
4206	1990	1
4206	1984	1
4206	1892	1
4206	1981	1
4206	10026	1
4206	1904	1
4206	1905	1
4206	1906	1
4206	1991	1
4206	5956	1
4206	4626	1
4206	9110	1
4206	3509	1
4206	1907	1
4206	3554	1
4206	1908	1
4206	1994	1
4206	1995	1
4206	9111	1
4206	1894	1
4207	7392	1
4207	1235	1
4207	24	1
4207	22	1
4207	751	1
4207	49	1
4207	2165	1
4208	3072	1
4208	10027	1
4208	1040	1
4208	4509	1
4209	2750	1
4209	2864	1
4209	2865	1
4210	5865	1
4210	4764	1
4210	6537	1
4210	204	1
4211	3815	1
4211	2290	1
4211	1682	1
4211	3775	1
4211	928	1
4211	144	1
4211	10030	1
4212	239	1
4212	2639	1
4212	2934	1
4212	2616	1
4212	9152	1
4212	8164	1
4212	697	1
4212	10031	1
4212	10032	1
4212	827	1
4212	3690	1
4212	1012	1
4212	4429	1
4212	8436	1
4212	7436	1
4212	1124	1
4212	3005	1
4212	4209	1
4212	3736	1
4212	3696	1
4212	1148	1
4212	6009	1
4212	195	1
4212	10033	1
4212	6821	1
4212	3241	1
4212	7003	1
4212	522	1
4212	10034	1
4212	5030	1
4212	7242	1
4212	934	1
4212	1315	1
4212	10035	1
4212	2983	1
4212	348	1
4212	7120	1
4212	9867	1
4213	4145	1
4213	6529	1
4213	118	1
4214	2374	1
4214	4742	1
