uid	iid	time
779	4096	1393804800
779	4097	1400457600
780	4098	1374019200
780	4099	1390348800
780	3079	1390348800
780	4100	1394755200
780	2384	1395532800
780	4101	1395532800
780	2474	1395532800
780	4102	1395532800
780	2845	1395532800
781	4103	1372291200
781	4104	1372291200
781	3039	1387238400
781	4105	1387238400
781	597	1391385600
782	2585	1337126400
782	307	1387324800
782	854	1387670400
782	4106	1388102400
782	583	1388534400
782	4107	1389398400
782	67	1389398400
782	4108	1390003200
782	2058	1393113600
782	4109	1393113600
782	1021	1393545600
782	4110	1393545600
782	188	1394668800
782	4111	1394668800
782	4112	1395964800
782	3988	1396828800
782	1991	1397779200
782	4113	1401667200
782	4114	1403827200
782	4115	1403913600
782	4116	1403913600
782	469	1403913600
782	3310	1403913600
782	2499	1404950400
783	2196	1357689600
783	4117	1357689600
783	826	1357689600
783	640	1357689600
783	4118	1357689600
783	4119	1357689600
784	717	1396051200
784	4120	1396051200
784	1336	1396051200
784	4121	1396051200
784	2303	1396051200
784	4122	1396828800
784	4123	1398297600
785	4124	1197590400
785	4125	1201478400
785	4126	1206748800
785	4127	1223769600
785	3117	1223942400
785	3949	1224288000
785	4128	1243987200
786	4129	1342569600
786	1329	1342569600
786	1303	1342569600
786	3847	1342569600
786	4130	1342569600
786	4131	1349222400
786	95	1349222400
786	1595	1354492800
787	4132	1341014400
787	4133	1341360000
787	4134	1369872000
787	4135	1369872000
787	4136	1380326400
787	283	1389657600
787	4137	1397606400
788	1080	1179014400
788	2017	1179014400
788	4138	1186444800
788	1661	1232064000
788	1624	1238544000
788	903	1245110400
788	4139	1317945600
788	4140	1322438400
788	1701	1357776000
789	4141	1272067200
789	541	1342656000
789	2205	1351123200
789	4142	1356566400
789	4143	1363651200
789	734	1368662400
790	4144	1306454400
790	4145	1306886400
790	4146	1306886400
790	1027	1319241600
790	4147	1342569600
791	4148	1380672000
791	4149	1384041600
791	4150	1388016000
791	4151	1399593600
791	3154	1402531200
792	4152	1366675200
792	3126	1369785600
792	3634	1387065600
792	4153	1387065600
792	4154	1387065600
793	508	1285372800
793	356	1304380800
793	3880	1323820800
793	3980	1337212800
793	645	1344124800
793	4155	1348185600
793	440	1369699200
793	1629	1375920000
793	3139	1381536000
794	4156	1381881600
794	1768	1381881600
794	3895	1383782400
794	4157	1383782400
794	4158	1383782400
795	300	1250640000
795	697	1254873600
795	3437	1292025600
795	4159	1292457600
795	4160	1293840000
795	4161	1294012800
795	4162	1294099200
795	4163	1294790400
795	4164	1295049600
795	1713	1318377600
795	922	1363305600
795	1761	1377216000
795	4165	1395964800
796	321	1322524800
796	94	1339459200
796	1748	1339459200
796	4166	1388361600
796	84	1388361600
796	4167	1388361600
796	4168	1388361600
796	495	1388361600
796	583	1388361600
796	4169	1398902400
797	4170	1350691200
797	4171	1352592000
797	1476	1387843200
797	793	1391040000
797	4172	1391040000
798	3634	1353542400
798	4173	1353542400
798	4174	1353542400
798	4175	1353542400
798	4176	1364688000
798	643	1364688000
798	477	1364688000
798	561	1373760000
798	4177	1373760000
798	4178	1381536000
798	4179	1400889600
798	4180	1400889600
799	4181	1376352000
799	4182	1380844800
799	4183	1384560000
799	1302	1384560000
799	4184	1384560000
800	4185	1326240000
800	3704	1326240000
800	4186	1326672000
800	4187	1329350400
800	4188	1357689600
800	1963	1357776000
800	1078	1368835200
800	3032	1369526400
801	2113	1283385600
801	4189	1296950400
801	2082	1303776000
801	4190	1318723200
801	541	1341878400
801	4191	1349136000
801	4192	1352419200
801	4193	1353974400
801	4194	1358121600
801	1163	1360627200
801	4195	1362441600
801	732	1363219200
801	692	1367539200
801	596	1370563200
801	1434	1377820800
801	3491	1381104000
801	1101	1381449600
801	942	1383696000
801	4196	1386374400
801	294	1388275200
801	4197	1389744000
801	4198	1391472000
801	3445	1396656000
801	4199	1404950400
802	3007	1328918400
802	626	1328918400
802	2288	1328918400
802	3825	1334188800
802	2669	1386028800
802	2189	1400112000
803	4200	1304467200
803	3333	1346284800
803	198	1346284800
803	4201	1346284800
803	4202	1355875200
804	4203	1286323200
804	833	1298937600
804	4204	1386201600
804	1322	1386201600
804	3866	1400112000
805	4205	1191715200
805	4206	1213833600
805	4207	1218412800
805	4208	1356998400
805	2737	1383696000
806	4209	1360454400
806	666	1375142400
806	577	1377734400
806	319	1377734400
806	4114	1377734400
806	1873	1377734400
807	4210	1354838400
807	4211	1355184000
807	4212	1355184000
807	4213	1357344000
807	4214	1357344000
807	2256	1357862400
807	4215	1374019200
807	4216	1375401600
807	4217	1375401600
807	4218	1375401600
807	4219	1375488000
807	4220	1375488000
807	4221	1375747200
807	976	1383696000
807	3724	1391385600
807	2722	1391385600
807	4222	1396483200
807	4223	1396915200
807	3494	1399161600
807	3080	1399334400
807	4224	1399334400
807	635	1399420800
808	851	1324512000
808	4225	1336435200
808	4226	1358726400
808	1907	1358726400
808	556	1382140800
809	654	1288396800
809	1340	1333152000
809	4227	1333152000
809	1039	1333152000
809	821	1334534400
809	4228	1338249600
809	4229	1366070400
809	2174	1366675200
809	4230	1374710400
810	2471	1348963200
810	4231	1361491200
810	4232	1380240000
810	117	1381795200
810	871	1387929600
810	2787	1395964800
810	4233	1396915200
810	654	1397001600
810	4234	1397692800
810	3621	1398038400
810	135	1398038400
810	2359	1398384000
810	4235	1403136000
811	4236	1263168000
811	2269	1369872000
811	265	1369872000
811	135	1375142400
811	4237	1391126400
812	4238	1228780800
812	4239	1258934400
812	4240	1260403200
812	509	1290297600
812	2554	1371945600
813	1587	1167782400
813	4241	1367625600
813	4242	1381881600
813	1405	1381881600
813	1337	1403568000
814	1836	1295740800
814	4243	1331596800
814	3767	1350777600
814	1039	1363219200
814	2835	1366761600
814	1618	1368748800
815	290	1344988800
815	2810	1355788800
815	4142	1356998400
815	296	1400025600
815	1365	1403481600
816	1116	1204848000
816	725	1330560000
816	4244	1330560000
816	4245	1330560000
816	247	1330560000
817	4246	1212624000
817	1639	1363737600
817	1431	1368576000
817	975	1385251200
817	2822	1397692800
817	1106	1400112000
818	2612	1358812800
818	601	1370908800
818	3338	1370908800
818	4247	1370908800
818	5	1390867200
819	4248	1197936000
819	4249	1197936000
819	4250	1197936000
819	4251	1197936000
819	4252	1201737600
819	2619	1201737600
820	4253	1213833600
820	3038	1219622400
820	2408	1316995200
820	4254	1320537600
820	4255	1320537600
820	4256	1379548800
821	382	1394064000
821	698	1397001600
821	4257	1397001600
821	1986	1397001600
821	654	1397347200
821	4258	1397347200
821	387	1399680000
821	4259	1404259200
822	3789	1324857600
822	1734	1342051200
822	4260	1354147200
822	2454	1384560000
822	4261	1390435200
822	4262	1404172800
823	2685	1232928000
823	3985	1368662400
823	4263	1372636800
823	4264	1373500800
823	4265	1383955200
823	4266	1383955200
824	4267	1360108800
824	4268	1360108800
824	4269	1360108800
824	3429	1360108800
824	4270	1360540800
824	3459	1363219200
824	4271	1366502400
825	4272	1185926400
825	4273	1340928000
825	3765	1370476800
825	4274	1383091200
825	4275	1383091200
825	4276	1385856000
825	2068	1385856000
825	49	1385856000
825	1666	1385856000
825	1510	1385856000
825	3258	1389139200
825	4277	1392768000
825	1126	1398384000
825	4278	1398988800
825	4279	1399248000
826	4090	1398297600
826	4176	1398297600
826	4280	1398297600
826	4281	1398297600
826	4282	1398297600
826	4283	1398297600
827	654	1370822400
827	135	1370822400
827	3673	1370822400
827	313	1393804800
827	1455	1394668800
828	4284	1378771200
828	4285	1378771200
828	4286	1378771200
828	1401	1378771200
828	4287	1378771200
829	1927	1357862400
829	4288	1357862400
829	2189	1357862400
829	2680	1360627200
829	3026	1389916800
829	4289	1394582400
830	4290	1265241600
830	1020	1318118400
830	4291	1337644800
830	4292	1355616000
830	4293	1368662400
830	4294	1369353600
830	1389	1391385600
830	1580	1393286400
830	1245	1397433600
831	1029	1388534400
831	4295	1389052800
831	3574	1399593600
831	487	1399593600
831	4296	1401148800
831	4297	1401840000
832	2695	1371081600
832	4298	1371081600
832	248	1391731200
832	4299	1391731200
832	4300	1391731200
833	4301	1192579200
833	532	1199836800
833	4302	1199923200
833	4303	1199923200
833	4304	1199923200
833	4305	1205020800
833	2474	1392422400
833	3450	1404777600
833	1660	1404777600
834	4306	1264982400
834	4307	1317686400
834	2730	1317686400
834	4308	1327276800
834	1196	1332115200
835	4309	1290211200
835	4310	1290988800
835	4311	1291161600
835	1187	1292803200
835	1922	1294790400
835	3510	1359072000
835	3509	1360281600
836	3721	1252886400
836	4233	1269907200
836	2586	1297814400
836	4312	1330992000
836	4313	1386374400
836	283	1394841600
837	4314	1370390400
837	4315	1381622400
837	4048	1383696000
837	4316	1387411200
837	4317	1395792000
837	842	1400716800
838	4318	1142294400
838	1656	1367539200
838	1820	1367539200
838	1357	1390176000
838	3465	1392595200
838	135	1393891200
838	4319	1401062400
839	4320	1356912000
839	552	1357171200
839	4321	1359676800
839	4322	1359676800
839	110	1372464000
839	4323	1372464000
839	3266	1386892800
839	1077	1386892800
840	544	1210291200
840	3092	1300147200
840	541	1340755200
840	172	1350345600
840	1107	1400112000
841	4324	1372809600
841	582	1388361600
841	4325	1388361600
841	1338	1389484800
841	2071	1389484800
841	478	1389484800
841	254	1389484800
841	1245	1389484800
841	2744	1390435200
842	4326	1368835200
842	1306	1370304000
842	1225	1371168000
842	3607	1371168000
842	4327	1390348800
843	837	1363824000
843	2067	1366243200
843	4328	1376092800
843	472	1381363200
843	739	1386460800
843	3613	1387324800
843	4288	1390521600
844	1891	1339891200
844	1660	1359504000
844	1812	1380672000
844	4329	1385856000
844	265	1395964800
845	1358	1338336000
845	4330	1399075200
845	1787	1399075200
845	4331	1399075200
845	4332	1399075200
846	3002	1325548800
846	957	1330905600
846	2562	1330905600
846	4333	1334620800
846	1078	1352937600
846	4334	1386806400
847	374	1374451200
847	1519	1395619200
847	2605	1395619200
847	1185	1395619200
847	2170	1395619200
848	2453	1350518400
848	1776	1359244800
848	3459	1359244800
848	2929	1375142400
848	4335	1376611200
848	1401	1386201600
848	3304	1386201600
849	4336	1274918400
849	927	1297814400
849	535	1297814400
849	536	1300924800
849	4337	1321488000
849	968	1366934400
849	130	1368662400
849	134	1371513600
849	4338	1384819200
849	1436	1390521600
849	4339	1405900800
850	760	1346284800
850	4340	1357603200
850	4311	1360108800
850	914	1361923200
850	4341	1384992000
850	4342	1384992000
850	4343	1384992000
850	768	1384992000
850	4344	1384992000
850	4345	1385510400
850	509	1386115200
850	4221	1387843200
850	2265	1389225600
851	2840	1166486400
851	2316	1248480000
851	991	1269907200
851	4346	1276214400
851	4347	1340841600
851	4247	1370217600
851	4348	1385683200
851	4349	1388448000
851	4350	1390348800
851	1178	1391212800
851	3792	1398211200
851	2688	1398211200
852	4351	1191024000
852	4352	1276905600
852	1772	1378512000
852	4353	1397952000
852	4354	1397952000
853	4355	1214524800
853	4356	1223769600
853	4357	1369353600
853	2441	1384560000
853	1434	1398988800
854	4358	1176163200
854	1481	1186272000
854	4359	1211414400
854	4360	1301961600
854	530	1381968000
855	385	1331596800
855	2238	1343692800
855	659	1343692800
855	2883	1356652800
855	410	1371600000
855	3648	1378425600
856	4361	982627200
856	2656	982627200
856	1309	1003795200
856	4252	1038355200
856	4362	1038355200
856	3408	1038355200
857	394	1258502400
857	4363	1290211200
857	3894	1290297600
857	4123	1305504000
857	2562	1309132800
857	4364	1319414400
857	313	1324425600
857	332	1334966400
857	4365	1396828800
857	578	1396828800
857	4366	1397779200
858	4367	1383350400
858	263	1384300800
858	268	1384300800
858	2744	1386460800
858	4368	1393545600
859	3354	1184976000
859	1798	1271808000
859	4369	1271808000
859	4370	1372204800
859	4371	1372204800
859	4372	1372204800
859	4373	1372204800
859	4374	1372204800
860	4375	1255478400
860	542	1284336000
860	1442	1315872000
860	1462	1315872000
860	4376	1325203200
860	1434	1386201600
860	2734	1394064000
861	984	1385424000
861	1298	1402272000
861	2279	1402272000
861	4377	1402272000
861	1230	1402272000
861	4378	1402272000
861	4379	1402790400
861	38	1404259200
861	1299	1404259200
862	4380	1021075200
862	4381	1021161600
862	4382	1022457600
862	2879	1282780800
862	2113	1338854400
862	4383	1375056000
863	1083	1280707200
863	4384	1310515200
863	4385	1310515200
863	4386	1354060800
863	4387	1357776000
863	2216	1358380800
863	4118	1363305600
863	4388	1365465600
863	4389	1386374400
863	743	1387152000
864	1512	1374451200
864	1428	1382400000
864	511	1385424000
864	4390	1385424000
864	543	1385424000
865	1031	1385164800
865	4201	1385164800
865	4391	1391212800
865	4392	1391212800
865	4393	1391212800
865	1062	1391212800
865	4394	1391212800
866	4395	1274227200
866	4396	1300060800
866	4397	1300060800
866	4398	1375920000
866	4399	1397692800
867	4400	1363651200
867	944	1393977600
867	1617	1393977600
867	645	1393977600
867	4401	1393977600
868	2349	1317772800
868	1319	1317772800
868	4402	1317772800
868	4403	1318204800
868	4404	1340236800
869	4405	1337299200
869	528	1343606400
869	3439	1349740800
869	937	1375660800
869	738	1384473600
869	4406	1391558400
869	295	1396656000
869	3447	1401408000
870	4407	1284076800
870	2203	1350172800
870	292	1360713600
870	1436	1389571200
870	4408	1405036800
871	4409	1346284800
871	692	1368748800
871	1433	1377734400
871	937	1377820800
871	138	1378166400
871	537	1380240000
871	940	1387324800
871	295	1397606400
871	4410	1400025600
872	3241	1332547200
872	2633	1332720000
872	4411	1337212800
872	3948	1337558400
872	4412	1347494400
872	4413	1376697600
872	1129	1376697600
872	4414	1376697600
873	439	1362009600
873	4415	1389052800
873	1785	1389052800
873	1752	1389052800
873	1515	1390348800
874	2410	1368057600
874	246	1368057600
874	4416	1368057600
874	2624	1368057600
874	4417	1368057600
874	4418	1368057600
874	4419	1368057600
874	263	1371168000
874	4420	1391040000
875	441	1327708800
875	1694	1329436800
875	2900	1329436800
875	4421	1329436800
875	4422	1336435200
875	1609	1341100800
875	794	1341100800
876	4423	1282521600
876	2407	1290902400
876	1914	1296259200
876	1434	1378771200
876	4424	1395705600
876	337	1403222400
877	1376	1383868800
877	3712	1388707200
877	3534	1388707200
877	4425	1391040000
877	194	1397260800
878	2431	1372723200
878	2204	1372723200
878	3924	1376524800
878	1622	1376524800
878	440	1376784000
878	4426	1377734400
878	568	1389484800
878	1898	1389484800
878	4427	1389484800
878	4428	1389571200
878	368	1391731200
878	2695	1397088000
878	889	1402704000
879	1655	1381449600
879	110	1381449600
879	4167	1381449600
879	4429	1381449600
879	3929	1381449600
880	2539	1327881600
880	1655	1373414400
880	1618	1393977600
880	1342	1397433600
880	4430	1397433600
881	949	1336348800
881	4431	1357862400
881	4432	1360454400
881	4433	1369785600
881	4434	1370131200
882	4435	1383177600
882	4436	1383177600
882	1776	1383609600
882	1088	1383609600
882	4437	1383609600
882	4438	1383609600
882	2553	1383609600
882	1315	1383955200
882	888	1383955200
883	1486	1332115200
883	4439	1381017600
883	4440	1384214400
883	374	1395187200
883	4441	1395705600
883	4442	1395705600
883	3859	1400025600
883	3143	1400025600
883	4443	1400025600
883	1230	1401667200
883	3970	1401753600
883	4444	1401926400
883	1394	1402358400
884	3808	1197676800
884	2984	1224806400
884	4445	1295740800
884	4446	1298764800
884	4447	1298764800
884	3006	1298764800
884	1193	1299628800
884	3057	1357948800
884	2118	1357948800
884	4448	1379203200
884	1315	1384732800
884	265	1384732800
885	299	1393113600
885	4449	1393113600
885	4450	1393113600
885	716	1397692800
885	2179	1397952000
886	3126	1369180800
886	438	1385078400
886	4451	1395014400
886	4452	1400803200
886	4453	1401840000
886	4454	1402531200
887	110	1395619200
887	4455	1395619200
887	4456	1395619200
887	109	1395619200
887	4457	1395619200
887	4458	1395619200
887	2866	1395705600
887	2844	1395705600
887	3083	1395705600
887	1597	1395705600
887	3015	1395705600
887	4459	1395705600
887	2622	1395705600
887	1677	1395705600
887	1608	1395705600
888	4460	1371513600
888	4461	1378080000
888	4462	1378080000
888	374	1383696000
888	1458	1383696000
889	4463	1354752000
889	4464	1355184000
889	3087	1358726400
889	1074	1358726400
889	4465	1381104000
889	4466	1381104000
889	2064	1381104000
889	1195	1381104000
889	354	1381104000
889	4467	1387238400
889	4468	1396224000
889	2866	1398211200
889	4469	1398211200
889	280	1398211200
889	4470	1398384000
889	545	1398384000
889	1225	1398384000
889	2297	1398384000
889	674	1398384000
889	3885	1404259200
889	2339	1404259200
889	1477	1404259200
890	1364	1336953600
890	670	1352851200
890	3546	1363305600
890	2697	1379376000
890	731	1381449600
891	1666	1306800000
891	4471	1325116800
891	4472	1326585600
891	707	1328572800
891	3880	1386460800
892	2169	1325808000
892	870	1357171200
892	4473	1357171200
892	4474	1359158400
892	390	1390521600
893	4475	1332374400
893	3350	1352160000
893	1376	1352160000
893	4476	1404172800
893	4477	1404172800
893	1971	1404172800
893	4478	1404172800
894	654	1282521600
894	268	1350172800
894	190	1381363200
894	4479	1383264000
894	1085	1389657600
895	4480	1393632000
895	4481	1393632000
895	4482	1393632000
895	4483	1393632000
895	1979	1393632000
895	4484	1393632000
895	4485	1393632000
895	197	1393632000
896	4486	1296432000
896	3276	1303689600
896	120	1350864000
896	4487	1356652800
896	4488	1358899200
896	992	1360022400
897	1154	1141603200
897	4489	1142294400
897	4490	1146096000
897	4491	1146096000
897	2721	1146441600
897	2959	1146960000
897	711	1382227200
898	1519	1387411200
898	4492	1387411200
898	2833	1387411200
898	1185	1387411200
898	4493	1388534400
898	1749	1388534400
899	2515	1284595200
899	1903	1303171200
899	4066	1373846400
899	194	1373846400
899	4494	1374451200
899	22	1374624000
899	4495	1377993600
899	4496	1381190400
899	4497	1382659200
899	4498	1384214400
899	4499	1387152000
899	4500	1402099200
900	4501	1300838400
900	1536	1300838400
900	564	1300838400
900	109	1305590400
900	3306	1324252800
900	4502	1330214400
900	1792	1346284800
900	4503	1346284800
900	1897	1346284800
900	4481	1346284800
900	4482	1346284800
900	3593	1353801600
900	1748	1353801600
900	2824	1354579200
900	4504	1354924800
900	4505	1354924800
900	4180	1354924800
900	190	1359244800
900	4506	1359244800
900	4507	1360281600
900	4508	1360627200
900	1041	1362787200
900	3787	1362787200
900	281	1362787200
900	4509	1362787200
900	661	1362787200
900	4510	1362787200
900	509	1362787200
900	589	1362787200
900	2981	1368230400
900	3204	1371859200
900	4511	1385510400
900	2123	1386115200
900	3164	1386115200
900	4512	1386115200
900	1877	1386115200
900	410	1386115200
900	4513	1388880000
900	4514	1396137600
900	4515	1396137600
900	206	1398988800
901	4516	1351814400
901	52	1352937600
901	1376	1352937600
901	263	1358553600
901	4517	1398988800
902	2909	1324252800
902	3081	1328572800
902	4518	1372118400
902	4519	1390348800
902	2769	1396828800
902	4520	1397606400
902	4521	1402963200
903	4072	1331683200
903	3712	1331683200
903	4356	1332979200
903	2139	1371081600
903	4522	1371081600
904	362	1360800000
904	263	1360800000
904	4360	1360800000
904	4523	1363564800
904	1622	1363564800
904	4524	1363564800
904	1868	1373932800
905	4525	1367712000
905	2227	1367712000
905	3317	1388188800
905	262	1388188800
905	4526	1388188800
906	190	1209772800
906	4527	1217203200
906	3956	1228780800
906	4528	1230422400
906	3436	1297641600
906	1370	1314489600
906	1095	1320019200
907	1696	1262044800
907	2561	1361404800
907	4529	1370390400
907	1695	1370390400
907	4530	1400803200
908	4531	1390262400
908	725	1390262400
908	4532	1390262400
908	4533	1390262400
908	57	1390262400
908	1670	1390262400
909	1363	1331596800
909	1437	1395273600
909	1436	1395273600
909	4534	1397692800
909	1109	1405900800
909	4535	1405987200
909	4536	1405987200
910	9	1343692800
910	1570	1349913600
910	3359	1354233600
910	4537	1354233600
910	4538	1354233600
910	4539	1354233600
910	1357	1354233600
910	1571	1354233600
910	655	1393286400
911	4540	1327190400
911	4541	1384905600
911	4542	1389052800
911	4121	1391385600
911	329	1395964800
911	1401	1395964800
911	4543	1396483200
911	4544	1397779200
912	645	1333152000
912	4038	1369008000
912	902	1369785600
912	919	1369785600
912	4545	1376265600
912	4546	1377820800
912	4547	1384128000
912	1339	1384128000
912	254	1389657600
913	4548	1259107200
913	4272	1259452800
913	4549	1315267200
913	4550	1358812800
913	1566	1359331200
913	4104	1361491200
913	2643	1361491200
913	717	1369785600
913	661	1393459200
914	212	1258329600
914	2723	1295222400
914	4551	1318118400
914	1060	1328918400
914	3741	1343174400
914	4552	1398556800
915	97	1199750400
915	218	1335052800
915	4553	1365811200
915	888	1376524800
915	4554	1402617600
916	1759	1388534400
916	978	1402790400
916	2342	1404259200
916	4555	1404259200
916	2501	1404259200
917	4556	1293235200
917	2199	1299283200
917	4557	1314921600
917	4558	1336348800
917	4559	1347408000
917	2076	1347408000
917	1796	1347408000
917	835	1348012800
917	4560	1354406400
917	1614	1381968000
917	4561	1390348800
918	4562	1363564800
918	2180	1364428800
918	4563	1364860800
918	4564	1365033600
918	1242	1365033600
918	4565	1380240000
918	5	1384128000
918	4566	1394150400
918	1817	1394150400
919	3753	1349740800
919	1529	1361318400
919	3911	1361318400
919	113	1361318400
919	4567	1366588800
919	3757	1366588800
919	1017	1366588800
919	4268	1366588800
919	4568	1366588800
919	1277	1366588800
919	440	1366588800
919	2622	1366588800
919	4569	1366588800
919	4570	1366675200
919	3143	1366675200
919	4571	1369180800
919	4572	1375228800
919	1941	1383609600
920	4573	1371513600
920	4574	1388534400
920	1597	1389744000
920	2123	1389744000
920	1934	1389744000
920	1161	1394841600
920	1203	1394841600
920	3079	1394841600
921	1443	1309305600
921	4575	1309305600
921	1339	1309305600
921	2275	1309305600
921	111	1309305600
921	3894	1318723200
921	4576	1319500800
921	4577	1320278400
921	4578	1320278400
921	4363	1322179200
921	2969	1322524800
921	644	1322524800
921	4579	1323043200
921	3605	1324857600
921	4580	1325030400
921	4581	1325462400
921	4582	1325635200
921	4583	1325894400
921	4584	1330214400
921	515	1330214400
921	4585	1330214400
921	4140	1331769600
921	2760	1333756800
921	2243	1333756800
921	4586	1338595200
921	4587	1341878400
921	4588	1341878400
921	3649	1345248000
921	740	1348099200
921	4589	1357084800
921	4590	1357084800
921	2470	1357084800
921	3233	1368489600
921	2971	1368489600
921	514	1368489600
921	4591	1374192000
921	882	1392422400
921	4592	1392422400
922	4593	984960000
922	3390	986774400
922	767	987033600
922	4594	987379200
922	3406	988848000
923	4595	1197331200
923	4003	1227052800
923	4596	1261008000
923	2365	1267228800
923	4597	1383436800
924	1316	1388620800
924	4598	1388620800
924	316	1391644800
924	4599	1395705600
924	390	1395705600
925	4600	1105747200
925	2678	1110326400
925	1921	1169769600
925	725	1180569600
925	4601	1255996800
925	4602	1344124800
926	4603	1363996800
926	1931	1398816000
926	4604	1398816000
926	888	1398816000
926	476	1398816000
926	1840	1398816000
926	109	1401840000
926	300	1401840000
927	525	1266278400
927	1979	1317168000
927	3433	1321401600
927	4605	1330992000
927	4606	1346112000
927	4607	1346716800
927	4608	1351123200
927	2744	1352419200
927	4609	1363910400
927	1098	1365984000
927	2951	1367539200
927	4610	1372464000
927	2440	1376524800
927	4611	1382918400
927	4612	1393891200
927	4613	1402963200
927	172	1403568000
927	4614	1403568000
928	1329	1312329600
928	4274	1385942400
928	4615	1385942400
928	559	1385942400
928	4616	1385942400
929	3296	1331596800
929	2829	1331596800
929	4617	1331596800
929	2384	1353801600
929	110	1353801600
929	4618	1353801600
929	822	1353801600
929	4619	1353801600
929	4572	1353801600
929	1982	1353801600
930	3825	1392249600
930	4620	1400976000
930	776	1400976000
930	3065	1400976000
930	3595	1402272000
930	4621	1402272000
931	1267	1355356800
931	4622	1366934400
931	4623	1401321600
931	1568	1404518400
931	2681	1404518400
932	947	1206748800
932	4624	1285372800
932	4625	1311638400
932	600	1311638400
932	3054	1311638400
932	4626	1329004800
932	848	1361404800
933	4627	1236211200
933	4628	1290211200
933	4629	1294790400
933	263	1322438400
933	4560	1334534400
933	1580	1362960000
933	2825	1375488000
933	109	1388707200
933	1877	1388707200
933	4630	1390953600
933	1667	1394323200
934	2178	1338076800
934	2349	1357948800
934	4631	1361059200
934	669	1361059200
934	103	1392076800
934	111	1392076800
934	4632	1392076800
935	2448	1390694400
935	4633	1390694400
935	4634	1401408000
935	4635	1401408000
935	4636	1401408000
936	723	1340064000
936	4637	1340150400
936	582	1349049600
936	4638	1361923200
936	4515	1366070400
936	3915	1385510400
936	4639	1386028800
936	1649	1386028800
936	1777	1386115200
936	3675	1386633600
936	1824	1386633600
936	418	1386720000
936	2249	1387756800
936	3944	1397174400
936	4640	1397174400
936	4641	1397174400
936	4642	1397260800
936	4643	1397260800
937	953	1361145600
937	4644	1367539200
937	4645	1367539200
937	1809	1369612800
937	4646	1369612800
937	1088	1372377600
937	4647	1372377600
937	1399	1372377600
937	4648	1372377600
938	286	1262649600
938	4649	1307059200
938	1629	1353974400
938	2115	1356912000
938	4194	1356912000
939	4650	1294358400
939	4651	1361145600
939	1893	1365638400
939	4652	1367193600
939	3854	1383264000
940	2850	1209254400
940	1115	1212537600
940	4653	1213660800
940	1485	1214784000
940	4654	1216771200
940	1309	1217376000
940	4655	1219276800
940	2242	1231718400
940	727	1261872000
940	4593	1267660800
940	4656	1367107200
941	4657	1373932800
941	3694	1373932800
941	4275	1373932800
941	601	1374624000
941	4658	1374624000
941	396	1380931200
942	2659	1264464000
942	1568	1362009600
942	1263	1362009600
942	4659	1362009600
942	4223	1362009600
942	1487	1378339200
942	4228	1380758400
942	4660	1382054400
942	4661	1382054400
942	2188	1385424000
942	4662	1385424000
942	4202	1394841600
943	944	1353456000
943	30	1353456000
943	2522	1353456000
943	219	1353456000
943	4663	1353456000
943	4664	1381190400
944	1790	1311465600
944	949	1311465600
944	4552	1370131200
944	4665	1377216000
944	3712	1377216000
944	4666	1379635200
945	4667	1362787200
945	2944	1373414400
945	1077	1373414400
945	676	1375401600
945	1245	1375401600
945	4668	1375401600
945	377	1377216000
945	1678	1377216000
945	4669	1377216000
945	4670	1377216000
946	4671	1385683200
946	4672	1386979200
946	394	1397692800
946	503	1398297600
946	385	1401494400
947	3065	1345420800
947	4673	1346716800
947	1260	1355097600
947	1978	1362009600
947	3766	1362009600
948	4674	1397088000
948	442	1397088000
948	244	1397088000
948	1914	1397088000
948	238	1397088000
948	252	1397088000
948	4675	1397088000
948	4676	1397088000
948	2154	1397088000
948	4677	1397088000
948	4349	1397088000
949	4678	1314057600
949	4679	1315872000
949	1628	1348704000
949	4460	1354924800
949	1983	1364947200
949	4565	1376438400
949	3125	1389830400
949	1437	1390348800
949	731	1393372800
949	982	1396483200
949	4680	1405468800
950	2719	1257984000
950	4681	1295827200
950	4509	1323043200
950	3018	1340323200
950	4682	1340323200
950	4683	1354838400
950	4684	1354838400
950	479	1389225600
950	1643	1390867200
950	3833	1391558400
950	391	1391558400
950	4685	1391558400
950	4686	1391558400
950	3992	1391558400
950	4687	1391558400
950	4688	1399075200
951	4689	1335398400
951	3453	1335398400
951	4690	1335398400
951	4254	1377216000
951	3584	1377216000
951	824	1377216000
951	4691	1377820800
951	313	1377820800
952	4692	1260230400
952	4693	1268179200
952	4694	1269475200
952	1607	1288483200
952	4695	1291680000
952	4696	1370217600
952	4697	1370217600
952	4698	1394496000
953	4699	1367798400
953	28	1387929600
953	216	1387929600
953	4700	1387929600
953	622	1397606400
954	4604	1404691200
954	3536	1404691200
954	2123	1404691200
954	4701	1404691200
954	2212	1404691200
954	84	1404691200
954	109	1404691200
954	3624	1404691200
954	4572	1404691200
954	4702	1404691200
954	4703	1404691200
955	263	1365724800
955	2290	1366156800
955	2466	1366243200
955	265	1366416000
955	1290	1368144000
955	2944	1368576000
955	898	1369180800
955	1389	1369353600
955	254	1377734400
955	4704	1380758400
955	646	1386720000
955	4705	1388620800
955	4706	1391817600
956	4707	1327276800
956	4708	1328400000
956	4709	1333929600
956	1748	1348704000
956	4710	1355270400
956	1900	1355270400
956	522	1355270400
956	4711	1357171200
956	4007	1359849600
956	368	1364342400
957	4712	1314835200
957	4713	1352937600
